metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
Rayda metal parça.,yol_yapisal,5,fault_report,0,P1,0,cok_kisa,missing:gemini
Makas cıvataları gevşek.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Balast dağılmış Yenikapı.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Rayda aşınma mevcut.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Travers hasarlı Kirazlı.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
"Hacıosman istasyonu 2. peron çıkışındaki ray bağlantı elemanlarında gevşeme tespit edildi, seferler tedbir amaçlı yavaşlatıldı.",yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Kartal makas bölgesindeki traverslerin altında balast boşalması meydana geldiği için trenlerde sarsıntı yaşanmaktadır.,yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
"Şişli istasyonu tünel girişindeki ray üzerinde derin aşınma ve deformasyon gözlemlendi, acil müdahale gerekiyor.",yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Esenler makas hattında ray bağlantı cıvatalarının koptuğu tespit edilmiş olup ekipler bölgeye sevk edilmiştir.,yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Vezneciler yönü tünel içi ray hattında çatlak oluştuğu bu sabah 07:20'de yapılan rutin kontrolde belirlenmiştir.,yol_yapisal,5,fault_report,0,P1,0,standart,missing:gemini
Uzunçayır istasyonu makas göbeğinde aşınmaya bağlı kırılma meydana gelmiş olup sefer aksama riski taşımaktadır.,yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Gevşemiş ray bağlantı cıvataları Hacıosman çıkışı.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
Kırıldı travers altındaki beton blok Şişli.,yol_yapisal,5,fault_report,0,P2,1,devrik,missing:gemini
Var ray üstünde metal parça Vezneciler.,yol_yapisal,5,fault_report,0,P1,0,devrik,missing:gemini
Kaymış balastlar makas bölgesinde acil müdahale.,yol_yapisal,5,fault_report,0,P2,1,devrik,missing:gemini
Çatlak var rayda Kartal yönü tünelde.,yol_yapisal,5,fault_report,0,P1,0,devrik,missing:gemini
Sarsıyor treni makas geçişi Esenler peron.,yol_yapisal,5,fault_report,0,P2,1,devrik,missing:gemini
haciosman makasinda ray baglantilari gevsemis acil bakim lazim,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
vezencller yonu ray uzerinde demir parca var sefer aksiyo,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
sisli makas bolgesinde balastlar dokulmus raylar esniyo,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
esenler ikinci peron rayinda deformasyon tespit edild,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
uzuncayir makas gobeginn civatalari kopmus tren sarsiliyo,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
Rayda genleşme hatası.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Makas kilitlenmiyor acil.,yol_yapisal,5,fault_report,0,P1,0,cok_kisa,missing:gemini
Ray cıvatası koptu.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Balast çöktü tünelde.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Hatta yabancı cisim var.,yol_yapisal,5,fault_report,0,P1,0,cok_kisa,missing:gemini
Travers aşınması tespit edildi.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Makas göbeği aşınmış.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
"Sanayi Mahallesi tünel çıkışındaki ray bağlantı kelepçelerinde gevşeme ve aşınma tespit edildi, acil müdahale gerekiyor.",yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Şirinevler makas bölgesinde ray üzerinde kılcal çatlaklar oluştuğu sabah vardiyasında hat bakım ekiplerince raporlandı.,yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Üsküdar peron bitişinde yer alan beton traverslerde ufalanma ve yapısal deformasyon gözlemlenmiştir.,yol_yapisal,5,fault_report,0,P3,2,standart,missing:gemini
"Kadıköy istasyonu kuyruk tünelindeki makas motoru bağlantı kollarında mekanik sıkışma yaşanıyor, seferler gecikebilir.",yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Bağcılar yönü tünel ağzında rayların birbirine bağlandığı cebire cıvatalarında kırılma meydana gelmiştir.,yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
"Şişhane makas çıkışındaki balast yatağında kayma meydana geldi, tren geçişlerinde sarsıntı hissediliyor.",yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Kırıldı ray kilidi tünel girişinde az önce.,yol_yapisal,5,fault_report,0,P1,0,devrik,missing:gemini
Aşınmış travers koruma plakası Sanayi Mahallesi makaslarında.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
Durdu makas motoru Kadıköy yönünde aniden.,yol_yapisal,5,fault_report,0,P2,1,devrik,missing:gemini
Sallanıyor gevşek ray vidaları peron sonunda.,yol_yapisal,5,fault_report,0,P2,1,devrik,missing:gemini
Çatlamış ray gövdesi Şirinevler makas bölgesinde acil.,yol_yapisal,5,fault_report,0,P1,0,devrik,missing:gemini
Sıkıştı yabancı cisim makas dillerinin arasına.,yol_yapisal,5,fault_report,0,P1,0,devrik,missing:gemini
bagcilar tunel girisinde ray baglanti elemani kopmus sefer aksiyo acil.,yol_yapisal,5,fault_report,0,P1,0,yazim_yanlisi,missing:gemini
sishane makas bolgesinde ray uzerine metal boru dusmus acil mudahale.,yol_yapisal,5,fault_report,0,P1,0,yazim_yanlisi,missing:gemini
sirinevler 2. peronda rayda deformsyon var trenler yavas geciyo.,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
kadikoy kuyruk tünelinde travers catlamis sabah vardiyasinda gorduk.,yol_yapisal,5,fault_report,0,P3,2,yazim_yanlisi,missing:gemini
sanayi mahallesi yonu ray makasinda kilitlenme var makas dilleri oynamiyo.,yol_yapisal,5,fault_report,0,P1,0,yazim_yanlisi,missing:gemini
balast yorulmasi var uskudar makasinda hat cok esniyor acil bakim.,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
Makas dili sıkıştı.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Şişhane yönü travers çatlak.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Rayda metal engel var.,yol_yapisal,5,fault_report,0,P1,0,cok_kisa,missing:gemini
Cebire cıvatası koptu.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Balast dağılması tünel ağzı.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Ray bağlantısı gevşek.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Makas göbeğinde aşınma var.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Kartal istasyonu makas bölgesindeki traverslerde derin çatlaklar oluştuğu için acil müdahale gerekiyor.,yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
"Esenler makas çıkışındaki travers sabitleme vidaları tamamen yerinden çıkmış durumda, sefer güvenliği risk altında.",yol_yapisal,5,fault_report,0,P1,0,standart,missing:gemini
Sanayi Mahallesi kuyruk tünelindeki makas dilinde mekanik aşınma nedeniyle tam kapanmama sorunu yaşanıyor.,yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
"Kadıköy istasyonu girişindeki ray hattında aşırı deformasyon ve aşınma gözlemlendi, acil inceleme talep ediliyor.",yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
"Bağcılar makas makinesi bölgesindeki balast yatağında ciddi boşalma var, trenler sarsıntılı geçiş yapıyor.",yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Gece vardiyasında yapılan kontrollerde Kartal makas bölgesinde ray üzerinde derin bir çatlak belirlenmiştir.,yol_yapisal,5,fault_report,0,P1,0,standart,missing:gemini
Gevşemiş ray bağlantı vidaları Esenler çıkışı.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
Sallanıyor traversler Sanayi Mahallesi 2. peron.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
Kırıldı sol makas dili Kadıköy yönünde.,yol_yapisal,5,fault_report,0,P2,1,devrik,missing:gemini
Sarsıyor treni raydaki aşınma Mecidiyeköy girişinde.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
Dağılmış balastlar Kartal tünel girişinde az önce.,yol_yapisal,5,fault_report,0,P2,1,devrik,missing:gemini
Tespit edildi hatta yabancı cisim Bağcılar.,yol_yapisal,5,fault_report,0,P2,1,devrik,missing:gemini
sanayi mahallesi istasyonu girisindeki rayda deformasyon var tren sarsiliyo.,yol_yapisal,5,fault_report,0,P3,2,yazim_yanlisi,missing:gemini
kartal makas cikisinda balast yataklari kaymis seferler aksiyo.,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
kadikoy 2. peronda ray uzerinde buyuk demir parca var tren durdu.,yol_yapisal,5,fault_report,0,P1,0,yazim_yanlisi,missing:gemini
mecidiyekoy girisindeki travers catlamis acil bakim ekibi gonderin.,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
bagcilar yonu makas dilinde mekanik sikisma var makas donmuyo.,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
Esenler rayı kırık.,yol_yapisal,5,fault_report,0,P1,0,cok_kisa,missing:gemini
Makasta mekanik sıkışma.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Traverslerde çatlak var.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Balast yatağı çöktü.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Ray bağlantısı kopuk.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Kadıköy makası arızalı.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
"Topkapı yönü tünel girişinde ray hattı üzerinde büyük bir metal parça bulunuyor, seferler durduruldu.",yol_yapisal,5,fault_report,0,P1,0,standart,missing:gemini
Sanayi Mahallesi makas çıkışındaki traverslerde çatlak oluştuğu gece vardiyasında yol kontrolünde fark edilmiştir.,yol_yapisal,5,fault_report,0,P3,2,standart,missing:gemini
"Esenler istasyonu 2. peron hattında ray gövdesinde aşınma belirlendi, trenler yavaş geçiş yapıyor.",yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
"Bağcılar makas bölgesinde balast boşalması nedeniyle traversler askıda kalmıştır, dolgu yapılması acil gereklidir.",yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
"Şişhane istasyonu kuyruk tüneli makas dillerinde aşırı aşınma saptandı, parça değişimi planlanmalıdır.",yol_yapisal,5,fault_report,0,P3,2,standart,missing:gemini
Kırıldı ray bağlantı cıvatası Şişhane makas çıkışında.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
Dağılmış balastlar Sanayi Mahallesi tünel girişinde.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
Çatlak var traverste Mecidiyeköy 2. peronda.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
Sıkıştı makas mekanizması Esenler makas bölgesinde.,yol_yapisal,5,fault_report,0,P2,1,devrik,missing:gemini
Bulundu yabancı cisim ray üstünde Topkapı.,yol_yapisal,5,fault_report,0,P2,1,devrik,missing:gemini
Deforme olmuş ray hattı Bağcılar girişinde.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
mecidiyekoy 2. peron hattinda rayda catlak var trenler cok yavasliyor.,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
sanayi mahallesi makasinda balastlar dagilmis traversler bosta kaliyo.,yol_yapisal,5,fault_report,0,P3,2,yazim_yanlisi,missing:gemini
bagcilar kuyruk tunelinde ray uzerinde demir parca var seferi durdurun.,yol_yapisal,5,fault_report,0,P1,0,yazim_yanlisi,missing:gemini
sishane girisinde makas dili tam oturmuyor sefer aksayabilir acil.,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
esenler istasyonunda ray kilit kisminda deformasyon var.,yol_yapisal,5,fault_report,0,P3,2,yazim_yanlisi,missing:gemini
Ray kırıldı Şişhane.,yol_yapisal,5,fault_report,0,P1,0,cok_kisa,missing:gemini
Makas kilitlenmiyor Topkapı.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Balast boşalması Esenler.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Travers çatlak Mecidiyeköy.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Rayda engel Bağcılar.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Bağlantı elemanı kopuk.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Rayda aşınma Sanayi.,yol_yapisal,5,fault_report,0,P4,3,cok_kisa,missing:gemini
Kirazlı istasyonu makas bölgesinde tespit edilen ray çatlağı nedeniyle sefer hızı geçici olarak düşürülmüştür.,yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Taksim 2. peron yönünde traverslerde çatlama ve deformasyon belirlenmiş olup acil müdahale gerekmektedir.,yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
"Sanayi Mahallesi tünel içi ray bağlantı klempleri gevşemiş, yolcu güvenliği açısından risk oluşturmaktadır.",yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
"Levent istasyonu kuyruk tüneli hattında balast seviyesi kritik sınırın altına inmiş durumda, acil dolgu gerekiyor.",yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Üsküdar makas çıkışında yabancı demir parçası rayların arasına sıkışarak tren geçişini engellemektedir.,yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Topkapı istasyon girişindeki ray hattında aşırı genleşme kaynaklı hafif yönsel sapma gözlemlenmiştir.,yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Kırılmış travers sabitleme cıvatası Levent peron girişinde.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
Var ray üzerinde metal parça Taksim makasında.,yol_yapisal,5,fault_report,0,P2,1,devrik,missing:gemini
Saptandı aşırı aşınma ray başlarında Üsküdar çıkışında.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
Kopmuş ray bağlantı sacı Kirazlı'da.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
Çatlamış traversler servis sonunda tespit edilen Sanayi'de.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
Vermiş raylar esneme sıcaklık artışından dolayı Topkapı'da.,yol_yapisal,5,fault_report,0,P3,2,devrik,missing:gemini
Kirazli makas bolgesinde ray baglanti elemanlari gevsemis durumda sefer aksiyo.,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
Levent 2. peron ray hattinda yabanci cisim var tren gecemiyo acil.,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
Taksim makasinda ray kenetleri kirildi her geciste cok ses cikiyo.,yol_yapisal,5,fault_report,0,P3,2,yazim_yanlisi,missing:gemini
Uskudar istasyon girisi ray klempleri paslanmis ve kirilmis vidalar.,yol_yapisal,5,fault_report,0,P3,2,yazim_yanlisi,missing:gemini
Topkapi makas yorulmasi yuzunden trenler cok yavas gecmek zorunda kaliyo.,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
Sanayi mahallesinde ray profilinde yamulma var sefer aksayabilir acil bakin.,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
Kirazlı makasında kırık ray.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Travers çatlak Levent yönü.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Dağınık balastlar Taksim tüneli.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Ray klempleri kırılmış Topkapı.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Travers vidaları sökülmüş Üsküdar.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Hat üzerinde metal engel.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
Ray contası kopmuş Sanayi.,yol_yapisal,5,fault_report,0,P3,2,cok_kisa,missing:gemini
Bağcılar hattı peron girişinde rayların birleşim noktasındaki kaynak yerinde aşınma ve deformasyon gözlemlenmiştir.,yol_yapisal,5,fault_report,0,P3,2,standart,missing:gemini
Gayrettepe istasyonu tünel çıkışındaki ray hattında yoğun duman ve yanık kokusu tespit edilmiştir.,elektrik_enerji,1,incident_report,1,P1,0,standart,missing:gemini
Bostancı peron hattı rayları arasına düşen büyük metal parça yüzünden seferler acilen durdurulmuştur.,yol_yapisal,5,incident_report,1,P1,0,standart,missing:gemini
Hacıosman makas bölgesinde rayların arasına sıkışan yabancı cisim nedeniyle makas geçişi engellenmektedir.,yol_yapisal,5,fault_report,0,P2,1,standart,missing:gemini
Mecidiyeköy peron hattında rayların üzerine bir yolcunun atladığı tespit edilmiş olup acil elektrik kesintisi istenmiştir.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,missing:gemini
Şişhane yönü tünel içi ray hattı üzerinde büyük bir kaya parçası yolu tamamen kapatmıştır.,yol_yapisal,5,incident_report,1,P1,0,standart,missing:gemini
Akşam yoğun saatte Şirinevler peron 2 hizasındaki rayların üzerinde şüpheli bir paket fark edilmiştir.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,missing:gemini
Hafta sonu servisinde tünel ağzındaki raylarda kıvılcım çıkması üzerine tren seferleri geçici olarak askıya alındı.,elektrik_enerji,1,incident_report,1,P1,0,standart,missing:gemini
Düştü peron önündeki raylara büyük bir bavul.,yol_yapisal,5,incident_report,1,P1,0,devrik,missing:gemini
Sıçrıyor kıvılcımlar Gayrettepe peron içi raylardan acil.,elektrik_enerji,1,incident_report,1,P1,0,devrik,missing:gemini
Kaçtı kedi rayların arasına Şişhane istasyonunda.,yol_yapisal,5,incident_report,1,P2,1,devrik,missing:gemini
Var yabancı cisim makas bölgesinde sefer durdu.,yol_yapisal,5,incident_report,1,P2,1,devrik,missing:gemini
Duman çıkıyor tünel ağzındaki traverslerden acilen gelin.,elektrik_enerji,1,incident_report,1,P1,0,devrik,missing:gemini
Atladı ray hattına bir yolcu Mecidiyeköy peronunda.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,missing:gemini
sirinevler peron 2 raylarin uzerine kedi dustu seferler yavaslatildi.,yol_yapisal,5,incident_report,1,P2,1,yazim_yanlisi,missing:gemini
haciosman makas bolgesinde kivilcim saciliyo acil mudahale lazim.,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
mecidiyekoy tunel girisi rayda buyuk yangin var her yer duman.,altyapi_insaat,10,incident_report,1,P1,0,yazim_yanlisi,missing:gemini
bostanci yonu hatta demir cubuk dustu trenler durduruldu acil.,yol_yapisal,5,fault_report,0,P1,0,yazim_yanlisi,missing:gemini
raylarin arasina supheli canta atildi sishane metro peronu acil durum.,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,missing:gemini
gayrettepe tunel ici balastlar alev aldi elektrik kesilmeli hemen.,altyapi_insaat,10,incident_report,1,P1,0,yazim_yanlisi,missing:gemini
Rayda kedi var sefer durdu.,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,missing:gemini
Tünel ağzı rayda yangın.,altyapi_insaat,10,incident_report,1,P1,0,cok_kisa,missing:gemini
Makas bölgesinde şüpheli paket.,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,missing:gemini
Ray hattına yolcu düştü.,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,missing:gemini
Travers alev aldı söndürülüyor.,altyapi_insaat,10,incident_report,1,P1,0,cok_kisa,missing:gemini
"Kadıköy istasyonu birinci peron ray hattında yürüyen bir şüpheli şahıs tespit edildi, acil müdahale gerekiyor.",guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,missing:gemini
Şişli istasyonu tünel çıkışındaki ray traverslerinde duman çıkışı gözlenmesi üzerine yangın söndürme tüpleriyle müdahale ediliyor.,altyapi_insaat,10,incident_report,1,P1,0,standart,missing:gemini
Vezneciler istasyonunda ray hattının üzerine düşen büyük bir reklam panosu nedeniyle seferler geçici olarak durduruldu.,yol_yapisal,5,fault_report,0,P1,0,standart,missing:gemini
Sanayi Mahallesi makas bölgesindeki ray bağlantı elemanlarında ani ark ve kıvılcım çıkışı tespit edilmiştir.,elektrik_enerji,1,fault_report,0,P2,1,standart,missing:gemini
"Uzunçayır tünel girişinde rayların üzerine doğru balast kayması meydana geldi, yolcu güvenliği açısından tehlike arz ediyor.",yol_yapisal,5,fault_report,0,P1,0,standart,missing:gemini
"Şirinevler makas çıkışında tren geçişi esnasında rayda ani bir kırılma meydana geldi, acil teknik ekip yönlendirildi.",yol_yapisal,5,fault_report,0,P1,0,standart,missing:gemini
Rayda yürüyor bir kişi Şişli 2. peron.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,missing:gemini
Duman çıkıyor traverslerden Sanayi Mahallesi makas girişi.,altyapi_insaat,10,incident_report,1,P1,0,devrik,missing:gemini
Düştü ray hattına büyük metal parça acil.,yol_yapisal,5,fault_report,0,P1,0,devrik,missing:gemini
Kırıldı ray Şirinevler çıkışı treni durdurun.,yol_yapisal,5,fault_report,0,P1,0,devrik,missing:gemini
Kaydı balastlar rayın üstüne seferi aksatıyor.,yol_yapisal,5,fault_report,0,P2,1,devrik,missing:gemini
Sallanıyor ray bağlantıları makas bölgesinde acil.,yol_yapisal,5,fault_report,0,P2,1,devrik,missing:gemini
vezneciler makasinda raylardan asiri kivilcim cikiyo seferi durdurun,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
sirinevler 1. peron ray hattinda supheli biri dolasiyo acil guvenlik,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,missing:gemini
uzuncayir girisinde traversler yaniyor dumanlar yukseliyo acil mudahale,altyapi_insaat,10,incident_report,1,P1,0,yazim_yanlisi,missing:gemini
kadikoy ray uzerinde plastik bidon var tren gecemiyo,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
ray catladi sanayi mahallesi girisinde treni acil durdurun,yol_yapisal,5,fault_report,0,P1,0,yazim_yanlisi,missing:gemini
balastlar rayin ustune dogru kaydi sefer guvenligi tehlikede,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,missing:gemini
Rayda insan var acil.,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,missing:gemini
Ray kırıldı acil müdahale.,yol_yapisal,5,fault_report,0,P1,0,cok_kisa,missing:gemini
Balast rayı kapattı durdurun.,yol_yapisal,5,fault_report,0,P1,0,cok_kisa,missing:gemini
Raydan kıvılcım çıkıyor acil.,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,missing:gemini
Makas sıkıştı duman var.,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,missing:gemini
"Gayrettepe istasyonunda rayların üzerine büyük bir metal levha düştü, tren seferleri acilen durdurulmalıdır.",yol_yapisal,5,fault_report,0,P1,0,standart,missing:gemini
Alev aldı traversler Sanayi Mahallesi girişinde.,altyapi_insaat,10,incident_report,1,P1,0,devrik,missing:gemini
atakoy makas bolgesine bir kisi atladi acil elektrigi kesin,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,missing:gemini
personel kartlari gene calismiyo turnikede giris yapamiyoruz.,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,missing:gemini
Üsküdar istasyonundaki personelin kullandığı parmak izi okuma cihazı teknik bir arıza nedeniyle sabah çalışmıyor.,elektronik_sistemler,4,fault_report,0,P3,2,standart,missing:gemini
"Bostancı istasyonu amirlik odasındaki personel bilgisayarı işletim sistemi hatası nedeniyle açılmıyor, müdahale gerekiyor.",elektronik_sistemler,4,fault_report,0,P3,2,standart,missing:gemini
Sanayi Mahallesi istasyonundaki personelin nöbet çizelgelerini görüntülediği ekran fiziksel bir darbe sonucu hasar gördü.,mekanik_istasyon,0,fault_report,0,P3,2,standart,missing:gemini
Bozuldu kart okuyucu personel girişindeki.,elektronik_sistemler,4,fault_report,0,P3,2,devrik,missing:gemini
Açılmıyor personel dolabının kapağı Topkapı'da.,mekanik_istasyon,0,fault_report,0,P3,2,devrik,missing:gemini
Çalışmıyor amirlik odasındaki yazıcı az önce.,elektronik_sistemler,4,fault_report,0,P4,3,devrik,missing:gemini
Kırıldı nöbet çizelgesi ekranı alt katta.,mekanik_istasyon,0,fault_report,0,P3,2,devrik,missing:gemini
Bağlanmıyor tablet puantaj sistemine servis sonunda.,elektronik_sistemler,4,fault_report,0,P3,2,devrik,missing:gemini
kadikoy istasyonu personel giris kapisi kart okumuyo.,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,missing:gemini
Kart basma makinesi kırık.,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,missing:gemini
Radyo şarjı bozuldu.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,missing:gemini
Bozuldu personel girişindeki turnike okuyucusu.,elektronik_sistemler,4,fault_report,0,P3,2,devrik,missing:gemini
Kırıldı personel dolabının kilidi kuzey girişte.,mekanik_istasyon,0,fault_report,0,P3,2,devrik,missing:gemini
Yanmıyor telsiz şarj ünitesinin ışıkları bilet holünde.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,missing:gemini
personel kart basma makınesı arızalandı kartı ıcınde tutuyo cıkartmıyo,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,missing:gemini
Telsiz bataryası şarj olmuyor.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,missing:gemini
Kart basma cihazı bozuk.,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,missing:gemini
Gayrettepe istasyonu bilet holündeki 3 numaralı yürüyen merdivenin tamir işlemi ne zaman tamamlanacaktır?,mekanik_istasyon,0,information_request,2,P3,2,standart,missing:gemini
Üsküdar iskelesindeki asansörün kapı mekanizması arızası sebebiyle ne kadar süre servis dışı kalacağı belli mi?,mekanik_istasyon,0,information_request,2,P3,2,standart,missing:gemini
Şişli istasyonu kuzey girişindeki otomatik kapıların fiziksel onarımı için teknik ekip bugün istasyona gelecek mi?,mekanik_istasyon,0,information_request,2,P3,2,standart,missing:gemini
Kirazlı aktarma katındaki yürüyen yolun palet değişim süreci hakkında genel merkezden bir bilgi geldi mi?,mekanik_istasyon,0,information_request,2,P3,2,standart,missing:gemini
Kadıköy istasyonu bilet holündeki hasarlı turnike kapağının değişim tarihi hakkında detaylı bilgi rica ediyoruz.,mekanik_istasyon,0,information_request,2,P4,3,standart,missing:gemini
"Esenler istasyonundaki bariyerlerin fiziksel kilitlenme sorunu ne zaman çözüme kavuşturulacak, bilgi verebilir misiniz?",mekanik_istasyon,0,information_request,2,P3,2,standart,missing:gemini
Ne zaman düzelir bu yürüyen merdiven?,mekanik_istasyon,0,information_request,2,P3,2,devrik,missing:gemini
Kaçta gelir asansör tamir ekibi?,mekanik_istasyon,0,information_request,2,P3,2,devrik,missing:gemini
Bilgi var mı turnike kolu hakkında?,mekanik_istasyon,0,information_request,2,P3,2,devrik,missing:gemini
